old_code,old_category_path,new_code,new_category_path,similarity_score,match_status
50080300,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > EFM네트윅스,6231019,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > EFM네트윅스,100.00%,high_confidence
50080301,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 브랜드기타,6231023,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 브랜드기타,100.00%,high_confidence
50080302,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 에이엘테크,6231026,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 에이엘테크,100.00%,high_confidence
50080304,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 이지넷,6231032,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 이지넷,100.00%,high_confidence
50070407,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 이엠텍,6230982,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 이엠텍,100.00%,high_confidence
50080305,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 지오,6231033,컴퓨터부품/주변기기 > 네트워크장비 > 랜카드 > 지오,100.00%,high_confidence
50080400,컴퓨터부품/주변기기 > 네트워크장비 > 리피터,6231036,컴퓨터부품/주변기기 > 네트워크장비 > 리피터,100.00%,high_confidence
50080500,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > AP,6231038,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > AP,100.00%,high_confidence
50080501,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > POE,6231041,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > POE,100.00%,high_confidence
50080502,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > 안테나,6231043,컴퓨터부품/주변기기 > 네트워크장비 > 무선장비 > 안테나,100.00%,high_confidence
50080600,컴퓨터부품/주변기기 > 네트워크장비 > 분배기/선택기 > 분배기,6231047,컴퓨터부품/주변기기 > 네트워크장비 > 분배기/선택기 > 분배기,100.00%,high_confidence
50080601,컴퓨터부품/주변기기 > 네트워크장비 > 분배기/선택기 > 선택기,6231051,컴퓨터부품/주변기기 > 네트워크장비 > 분배기/선택기 > 선택기,100.00%,high_confidence
50080700,컴퓨터부품/주변기기 > 네트워크장비 > 스위칭허브 > 기가바이트,6231055,컴퓨터부품/주변기기 > 네트워크장비 > 스위칭허브 > 기가바이트,100.00%,high_confidence
50080701,컴퓨터부품/주변기기 > 네트워크장비 > 스위칭허브 > 랜포트,6231059,컴퓨터부품/주변기기 > 네트워크장비 > 스위칭허브 > 랜포트,100.00%,high_confidence
50080800,컴퓨터부품/주변기기 > 네트워크장비 > 컨버터,6231063,컴퓨터부품/주변기기 > 네트워크장비 > 컨버터,100.00%,high_confidence
50070500,컴퓨터부품/주변기기 > 그래픽카드 > 쿼드로,6230987,컴퓨터부품/주변기기 > 그래픽카드 > 쿼드로,100.00%,high_confidence
50070406,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 아이노비아,6230978,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 아이노비아,100.00%,high_confidence
50090100,컴퓨터부품/주변기기 > 마우스 > 레이저마우스 > 무선,6231070,컴퓨터부품/주변기기 > 마우스 > 레이저마우스 > 무선,100.00%,high_confidence
50070202,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > XFX,6230925,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > XFX,100.00%,high_confidence
50060400,컴퓨터부품/주변기기 > 공유기 > 디링크,6230884,컴퓨터부품/주변기기 > 공유기 > 디링크,100.00%,high_confidence
50060500,컴퓨터부품/주변기기 > 공유기 > 버팔로,6230889,컴퓨터부품/주변기기 > 공유기 > 버팔로,100.00%,high_confidence
50060600,컴퓨터부품/주변기기 > 공유기 > 브랜드기타,6230893,컴퓨터부품/주변기기 > 공유기 > 브랜드기타,100.00%,high_confidence
50060700,컴퓨터부품/주변기기 > 공유기 > 애니게이트,6230897,컴퓨터부품/주변기기 > 공유기 > 애니게이트,100.00%,high_confidence
50060800,컴퓨터부품/주변기기 > 공유기 > 유니콘,6230901,컴퓨터부품/주변기기 > 공유기 > 유니콘,100.00%,high_confidence
50060900,컴퓨터부품/주변기기 > 공유기 > 이지넷,6230906,컴퓨터부품/주변기기 > 공유기 > 이지넷,100.00%,high_confidence
50061000,컴퓨터부품/주변기기 > 공유기 > 지오,6230910,컴퓨터부품/주변기기 > 공유기 > 지오,100.00%,high_confidence
50070100,컴퓨터부품/주변기기 > 그래픽카드 > 기타,6230913,컴퓨터부품/주변기기 > 그래픽카드 > 기타,100.00%,high_confidence
50070200,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > MSI,6230917,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > MSI,100.00%,high_confidence
50070201,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > VTX3D,6230921,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > VTX3D,100.00%,high_confidence
50070203,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 기가바이트,6230929,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 기가바이트,100.00%,high_confidence
50070405,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 아수스,6230974,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 아수스,100.00%,high_confidence
50070204,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 기타,6230934,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 기타,100.00%,high_confidence
50070205,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 사파이어,6230937,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 사파이어,100.00%,high_confidence
50070206,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 아수스,6230942,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 아수스,100.00%,high_confidence
50070207,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 파워칼라,6230946,컴퓨터부품/주변기기 > 그래픽카드 > 라데온 > 파워칼라,100.00%,high_confidence
50070300,컴퓨터부품/주변기기 > 그래픽카드 > 매트록스,6230950,컴퓨터부품/주변기기 > 그래픽카드 > 매트록스,100.00%,high_confidence
50070400,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > MSI,6230954,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > MSI,100.00%,high_confidence
50070401,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > ZOTAC,6230958,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > ZOTAC,100.00%,high_confidence
50070402,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 갤럭시,6230963,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 갤럭시,100.00%,high_confidence
50070403,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 기가바이트,6230966,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 기가바이트,100.00%,high_confidence
50070404,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 기타,6230970,컴퓨터부품/주변기기 > 그래픽카드 > 지포스 > 기타,100.00%,high_confidence
50080900,컴퓨터부품/주변기기 > 네트워크장비 > 프린터서버,6231067,컴퓨터부품/주변기기 > 네트워크장비 > 프린터서버,100.00%,high_confidence
50090101,컴퓨터부품/주변기기 > 마우스 > 레이저마우스 > 유선,6231074,컴퓨터부품/주변기기 > 마우스 > 레이저마우스 > 유선,100.00%,high_confidence
49250401,미러리스/DSLR/디카 > 캠코더액세서리 > 전용테이프/DVD > 전용테이프,6230692,미러리스/DSLR/디카 > 캠코더액세서리 > 전용테이프/DVD > 전용테이프,100.00%,high_confidence
50110500,컴퓨터부품/주변기기 > 모니터주변기기 > 분배기 > 수동분배기,6231218,컴퓨터부품/주변기기 > 모니터주변기기 > 분배기 > 수동분배기,100.00%,high_confidence
50110103,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > 오픈프레임,6231184,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > 오픈프레임,100.00%,high_confidence
50110200,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 벽걸이암,6231187,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 벽걸이암,100.00%,high_confidence
50110201,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 브라켓,6231191,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 브라켓,100.00%,high_confidence
50110202,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 스탠드암,6231195,컴퓨터부품/주변기기 > 모니터주변기기 > 거치대 > 스탠드암,100.00%,high_confidence
50110300,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 모니터선반,6231199,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 모니터선반,100.00%,high_confidence
50110301,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 일반받침대,6231203,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 일반받침대,100.00%,high_confidence
50110302,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 회전받침대,6231207,컴퓨터부품/주변기기 > 모니터주변기기 > 받침대 > 회전받침대,100.00%,high_confidence
50110400,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 42cm미만,6231210,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 42cm미만,100.00%,high_confidence
50110401,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 48cm이상,6231213,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 48cm이상,100.00%,high_confidence
50110402,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 43cm,6231215,컴퓨터부품/주변기기 > 모니터주변기기 > 보안기 > 43cm,100.00%,high_confidence
50110501,컴퓨터부품/주변기기 > 모니터주변기기 > 분배기 > 자동분배기,6231221,컴퓨터부품/주변기기 > 모니터주변기기 > 분배기 > 자동분배기,100.00%,high_confidence
50110101,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > DIY용품기타,6231175,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > DIY용품기타,100.00%,high_confidence
50110600,컴퓨터부품/주변기기 > 모니터주변기기 > 주변기기기타,6231225,컴퓨터부품/주변기기 > 모니터주변기기 > 주변기기기타,100.00%,high_confidence
50110700,컴퓨터부품/주변기기 > 모니터주변기기 > 모니터 어댑터,6231229,컴퓨터부품/주변기기 > 모니터주변기기 > 모니터 어댑터,100.00%,high_confidence
50120100,컴퓨터부품/주변기기 > 소모품/액세서리 > PC소모품기타,6231233,컴퓨터부품/주변기기 > 소모품/액세서리 > PC소모품기타,100.00%,high_confidence
50120200,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리,6231237,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리,100.00%,high_confidence
50120201,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB토이,6231241,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB토이,100.00%,high_confidence
50120202,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB청소기,6231245,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB청소기,100.00%,high_confidence
50120203,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB잠금장치,6231249,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB잠금장치,100.00%,high_confidence
50120204,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB라이트,6231253,컴퓨터부품/주변기기 > 소모품/액세서리 > USB액세서리 > USB라이트,100.00%,high_confidence
50120300,컴퓨터부품/주변기기 > 소모품/액세서리 > USB허브 > 10포트이상,6231257,컴퓨터부품/주변기기 > 소모품/액세서리 > USB허브 > 10포트이상,100.00%,high_confidence
50120301,컴퓨터부품/주변기기 > 소모품/액세서리 > USB허브 > 4포트이하,6231261,컴퓨터부품/주변기기 > 소모품/액세서리 > USB허브 > 4포트이하,100.00%,high_confidence
50110102,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > LCD케이스,6231179,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > LCD케이스,100.00%,high_confidence
50110100,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > AD보드,6231171,컴퓨터부품/주변기기 > 모니터주변기기 > DIY용품 > AD보드,100.00%,high_confidence
50090200,컴퓨터부품/주변기기 > 마우스 > 마우스기타,6231078,컴퓨터부품/주변기기 > 마우스 > 마우스기타,100.00%,high_confidence
50100103,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 기타,6231119,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 기타,100.00%,high_confidence
50090300,컴퓨터부품/주변기기 > 마우스 > 무선마우스 > 2.4GHz,6231081,컴퓨터부품/주변기기 > 마우스 > 무선마우스 > 2.4GHz,100.00%,high_confidence
50090301,컴퓨터부품/주변기기 > 마우스 > 무선마우스 > 27MHz,6231086,컴퓨터부품/주변기기 > 마우스 > 무선마우스 > 27MHz,100.00%,high_confidence
50090400,컴퓨터부품/주변기기 > 마우스 > 볼/트랙볼마우스,6231089,컴퓨터부품/주변기기 > 마우스 > 볼/트랙볼마우스,100.00%,high_confidence
50090500,컴퓨터부품/주변기기 > 마우스 > 블루투스마우스,6231093,컴퓨터부품/주변기기 > 마우스 > 블루투스마우스,100.00%,high_confidence
50090600,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1000~1599dpi,6231097,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1000~1599dpi,100.00%,high_confidence
50090601,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1000dpi미만,6231101,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1000dpi미만,100.00%,high_confidence
50090602,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1600dpi이상,6231104,컴퓨터부품/주변기기 > 마우스 > 유선광마우스 > 1600dpi이상,100.00%,high_confidence
50100100,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > ECS,6231107,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > ECS,100.00%,high_confidence
50100101,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > MSI,6231111,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > MSI,100.00%,high_confidence
50100102,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 기가바이트,6231115,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 기가바이트,100.00%,high_confidence
50100104,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 아수스,6231123,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 아수스,100.00%,high_confidence
50100208,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 폭스콘,6231167,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 폭스콘,100.00%,high_confidence
50100105,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 에즈락,6231127,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 에즈락,100.00%,high_confidence
50100106,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 이엠텍,6231131,컴퓨터부품/주변기기 > 메인보드 > AMD전용 > 이엠텍,100.00%,high_confidence
50100200,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > ECS,6231135,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > ECS,100.00%,high_confidence
50100201,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > MSI,6231139,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > MSI,100.00%,high_confidence
50100202,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 기가바이트,6231143,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 기가바이트,100.00%,high_confidence
50100203,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 기타,6231147,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 기타,100.00%,high_confidence
50100204,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 아수스,6231151,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 아수스,100.00%,high_confidence
50100205,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 에즈락,6231155,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 에즈락,100.00%,high_confidence
50100206,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 이엠텍,6231160,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 이엠텍,100.00%,high_confidence
50100207,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 인텔,6231163,컴퓨터부품/주변기기 > 메인보드 > 인텔전용 > 인텔,100.00%,high_confidence
50060300,컴퓨터부품/주변기기 > 공유기 > 네티스,6230880,컴퓨터부품/주변기기 > 공유기 > 네티스,100.00%,high_confidence
50060200,컴퓨터부품/주변기기 > 공유기 > WeVo,6230876,컴퓨터부품/주변기기 > 공유기 > WeVo,100.00%,high_confidence
50060100,컴퓨터부품/주변기기 > 공유기 > ipTIME,6230872,컴퓨터부품/주변기기 > 공유기 > ipTIME,100.00%,high_confidence
50010301,컴퓨터부품/주변기기 > CPU > 인텔 > 셀러론,6230731,컴퓨터부품/주변기기 > CPU > 인텔 > 셀러론,100.00%,high_confidence
49300300,미러리스/DSLR/디카 > MicroSD메모리 > 64GB,6230720,미러리스/DSLR/디카 > MicroSD메모리 > 64GB,100.00%,high_confidence
49300400,미러리스/DSLR/디카 > MicroSD메모리 > 128GB 이상,6230721,미러리스/DSLR/디카 > MicroSD메모리 > 128GB 이상,100.00%,high_confidence
50010100,컴퓨터부품/주변기기 > CPU > AMD > FX,6230723,컴퓨터부품/주변기기 > CPU > AMD > FX,100.00%,high_confidence
50010101,컴퓨터부품/주변기기 > CPU > AMD > 기타,6230724,컴퓨터부품/주변기기 > CPU > AMD > 기타,100.00%,high_confidence
50010102,컴퓨터부품/주변기기 > CPU > AMD > 라노,6230725,컴퓨터부품/주변기기 > CPU > AMD > 라노,100.00%,high_confidence
50010103,컴퓨터부품/주변기기 > CPU > AMD > 애슬론,6230726,컴퓨터부품/주변기기 > CPU > AMD > 애슬론,100.00%,high_confidence
50010104,컴퓨터부품/주변기기 > CPU > AMD > 패넘,6230727,컴퓨터부품/주변기기 > CPU > AMD > 패넘,100.00%,high_confidence
50010200,컴퓨터부품/주변기기 > CPU > 서버용 > 옵테론,6230728,컴퓨터부품/주변기기 > CPU > 서버용 > 옵테론,100.00%,high_confidence
50010201,컴퓨터부품/주변기기 > CPU > 서버용 > 제온,6230729,컴퓨터부품/주변기기 > CPU > 서버용 > 제온,100.00%,high_confidence
50010300,컴퓨터부품/주변기기 > CPU > 인텔 > 기타,6230730,컴퓨터부품/주변기기 > CPU > 인텔 > 기타,100.00%,high_confidence
50010302,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i3,6230732,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i3,100.00%,high_confidence
49300100,미러리스/DSLR/디카 > MicroSD메모리 > 8GB 이하,6230718,미러리스/DSLR/디카 > MicroSD메모리 > 8GB 이하,100.00%,high_confidence
50010303,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i5,6230733,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i5,100.00%,high_confidence
50010304,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i7,6230734,컴퓨터부품/주변기기 > CPU > 인텔 > 코어i7,100.00%,high_confidence
50010305,컴퓨터부품/주변기기 > CPU > 인텔 > 펜티엄,6230735,컴퓨터부품/주변기기 > CPU > 인텔 > 펜티엄,100.00%,high_confidence
50010400,컴퓨터부품/주변기기 > CPU > 코어i9,6230736,컴퓨터부품/주변기기 > CPU > 코어i9,100.00%,high_confidence
50010500,컴퓨터부품/주변기기 > CPU > 코어2 쿼드/듀오,6230737,컴퓨터부품/주변기기 > CPU > 코어2 쿼드/듀오,100.00%,high_confidence
50020100,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 돔형,6230738,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 돔형,100.00%,high_confidence
50020101,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 모형,6230739,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 모형,100.00%,high_confidence
50020102,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 박스형,6230740,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 박스형,100.00%,high_confidence
50020103,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 스탠드형,6230741,컴퓨터부품/주변기기 > IP카메라/CCTV > CCTV카메라 > 스탠드형,100.00%,high_confidence
50020200,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 돔형,6230742,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 돔형,100.00%,high_confidence
49300200,미러리스/DSLR/디카 > MicroSD메모리 > 16GB,6230719,미러리스/DSLR/디카 > MicroSD메모리 > 16GB,100.00%,high_confidence
49300000,미러리스/DSLR/디카 > MicroSD메모리 > 32GB,6230717,미러리스/DSLR/디카 > MicroSD메모리 > 32GB,100.00%,high_confidence
50050800,컴퓨터부품/주변기기 > 공디스크/보관함 > 기타공미디어,6230868,컴퓨터부품/주변기기 > 공디스크/보관함 > 기타공미디어,100.00%,high_confidence
49270401,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 35mm필름,6230703,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 35mm필름,100.00%,high_confidence
49250500,미러리스/DSLR/디카 > 캠코더액세서리 > 케이블/리모컨,6230693,미러리스/DSLR/디카 > 캠코더액세서리 > 케이블/리모컨,100.00%,high_confidence
49260100,미러리스/DSLR/디카 > 플래시/라이트 > 기타,6230694,미러리스/DSLR/디카 > 플래시/라이트 > 기타,100.00%,high_confidence
49260200,미러리스/DSLR/디카 > 플래시/라이트 > 니콘,6230695,미러리스/DSLR/디카 > 플래시/라이트 > 니콘,100.00%,high_confidence
49260300,미러리스/DSLR/디카 > 플래시/라이트 > 라이트,6230696,미러리스/DSLR/디카 > 플래시/라이트 > 라이트,100.00%,high_confidence
49260400,미러리스/DSLR/디카 > 플래시/라이트 > 액세서리,6230697,미러리스/DSLR/디카 > 플래시/라이트 > 액세서리,100.00%,high_confidence
49260500,미러리스/DSLR/디카 > 플래시/라이트 > 캐논,6230698,미러리스/DSLR/디카 > 플래시/라이트 > 캐논,100.00%,high_confidence
49270100,미러리스/DSLR/디카 > 필름카메라 > 수동카메라,6230699,미러리스/DSLR/디카 > 필름카메라 > 수동카메라,100.00%,high_confidence
49270200,미러리스/DSLR/디카 > 필름카메라 > 자동카메라,6230700,미러리스/DSLR/디카 > 필름카메라 > 자동카메라,100.00%,high_confidence
49270300,미러리스/DSLR/디카 > 필름카메라 > 토이카메라,6230701,미러리스/DSLR/디카 > 필름카메라 > 토이카메라,100.00%,high_confidence
49270400,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 암실/현상용품,6230702,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 암실/현상용품,100.00%,high_confidence
49270402,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 중형필름,6230704,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 중형필름,100.00%,high_confidence
49280600,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 카메라제습용품,6230715,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 카메라제습용품,100.00%,high_confidence
49270403,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 라이트박스,6230705,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 라이트박스,100.00%,high_confidence
49270404,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 기타필름/관련용품,6230706,미러리스/DSLR/디카 > 필름카메라 > 필름/관련용품 > 기타필름/관련용품,100.00%,high_confidence
49270500,미러리스/DSLR/디카 > 필름카메라 > 로모카메라,6230707,미러리스/DSLR/디카 > 필름카메라 > 로모카메라,100.00%,high_confidence
49270600,미러리스/DSLR/디카 > 필름카메라 > SLR카메라,6230708,미러리스/DSLR/디카 > 필름카메라 > SLR카메라,100.00%,high_confidence
49280000,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 루페,6230709,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 루페,100.00%,high_confidence
49280100,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 소프트버튼,6230710,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 소프트버튼,100.00%,high_confidence
49280200,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 아이피스,6230711,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 아이피스,100.00%,high_confidence
49280300,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 포커싱스크린,6230712,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 포커싱스크린,100.00%,high_confidence
49280400,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 수평계,6230713,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > 수평계,100.00%,high_confidence
49280500,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > GPS/무선송수신,6230714,미러리스/DSLR/디카 > 카메라/캠코더 관련용품 > GPS/무선송수신,100.00%,high_confidence
50020201,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 박스형,6230743,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 박스형,100.00%,high_confidence
50020202,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 스탠드형,6230744,컴퓨터부품/주변기기 > IP카메라/CCTV > IP카메라 > 스탠드형,100.00%,high_confidence
50020300,컴퓨터부품/주변기기 > IP카메라/CCTV > 화상카메라 > 100만화소미만,6230745,컴퓨터부품/주변기기 > IP카메라/CCTV > 화상카메라 > 100만화소미만,100.00%,high_confidence
50050200,컴퓨터부품/주변기기 > 공디스크/보관함 > CD케이스,6230819,컴퓨터부품/주변기기 > 공디스크/보관함 > CD케이스,100.00%,high_confidence
50040102,컴퓨터부품/주변기기 > RAM > 노트북용 > 4GB,6230777,컴퓨터부품/주변기기 > RAM > 노트북용 > 4GB,100.00%,high_confidence
50040103,컴퓨터부품/주변기기 > RAM > 노트북용 > 8GB이상,6230781,컴퓨터부품/주변기기 > RAM > 노트북용 > 8GB이상,100.00%,high_confidence
50040104,컴퓨터부품/주변기기 > RAM > 노트북용 > 16GB 이상,6230786,컴퓨터부품/주변기기 > RAM > 노트북용 > 16GB 이상,100.00%,high_confidence
50040200,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 1GB이하,6230790,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 1GB이하,100.00%,high_confidence
50040201,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 2GB,6230794,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 2GB,100.00%,high_confidence
50040202,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 4GB,6230798,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 4GB,100.00%,high_confidence
50040203,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 8GB이상,6230802,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 8GB이상,100.00%,high_confidence
50040204,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 16GB 이상,6230806,컴퓨터부품/주변기기 > RAM > 데스크탑용 > 16GB 이상,100.00%,high_confidence
50040300,컴퓨터부품/주변기기 > RAM > 서버용,6230811,컴퓨터부품/주변기기 > RAM > 서버용,100.00%,high_confidence
50050100,컴퓨터부품/주변기기 > 공디스크/보관함 > CD보관함,6230815,컴퓨터부품/주변기기 > 공디스크/보관함 > CD보관함,100.00%,high_confidence
